sentence_id	sentence	sentence_domain	source
e774ad8b8cc7ae75e6f137c32f0c35574e82b86fe2ee05cc2b6a1fa8d698f305	שיאפשרו לאנשים לחיות עם משכורת סבירה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
e7805ded27e27d66c155c805f69a506f6a088ebcba577a869b935257d2b6eefa	הקמת היישוב החקלאי בפאתי דרום היתה לגביו חזון שקרם עור וגידים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
e7928afc3ed54e64504dd10c62650a4240a7c037fb0cd0287499b1874921e48c	באמת תוך ניצול איזו מצוקה קשה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc
e793dc2bc61784fb4a20623e1c4a8cb997979dbe48d18109a6f998b8d4c689cd	למה שם יש משבר מן הסוג הזה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e7a19f2ad09f65eeb151f6c0fc819c45d70aff9d0bc4f1e7618c333a40f93193	אז למה אריאל שרון בתוכנית ההתנתקות מציע לפנות ארבעה יישובים מצפון-השומרון		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
e7aae9078f17d9989e512a748a1d6ef06b796c6b8c9713b8a51d7830a8dfd252	חֶ֥סֶד וֶאֱמֶ֗ת אַֽל־יַעַ֫זְבֻ֥ךָ קָשְׁרֵ֥ם עַל־גַּרְגְּרוֹתֶ֑יךָ כָּ֝תְבֵ֗ם עַל־ל֥וּחַ לִבֶּֽךָ׃		book of proverbs
e7ae3ca3f45b05915f6c95e3d996c472e03d9ffb80c586c8f13e22f95a7c021b	כִּ֤י גֶֽחָלִ֗ים אַ֭תָּה חֹתֶ֣ה עַל־רֹאשׁ֑וֹ וַֽ֝יהוָ֗ה יְשַׁלֶּם־לָֽךְ׃		book of proverbs
e7ae6ec1f9afc6cbb7ec1eb4d8795b2b0041ddcf1323a7890ebe3f856573d4be	אי-אפשר להישאר אדישים ואטומים לנעשה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e7aece878d733851e440b09647a6cd9079cba062693ca99b3c96b94f2c7c00a4	אני מזכיר שוב שלרשותכם שלוש דקות לדיון זה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e7b2597bb5f05748bc803eb85773927271181acb930a34f0f549a9b3e04b9fa8	ואנחנו רוצים למנוע הישנות מקרים מן הסוג הזה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
e7bed76ef3c42fcbadf31c79f2b83693fa92da9c7613ba373772cb120536c40c	זאת הסיבה שכאן קיים היסוס ניכר ביותר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc
e7c14313f6be12d08c1dc382fc93233adba0e9de99bc8386e5ecc72fd82a967b	הפרסומים מופקים במהדורה מעודכנת רק בסמוך לבחירות מוניציפליות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
e7c32c97b3ce0e434167e7a724ed3399f0116420c3d212876d99b3d0eb00c20b	וכמה מהציבור הערבי נמצאים-משתלבים בתחום ההיי-טק		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
e7c66c119764ab3a29cee9f1fb4c61912ee3440419a1b16b0e2fafb75d13d91c	אבל זהו שיא חדש במגמה זו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e7cc89854528f844a61758753e331012ca930c348995301ffa7452c666e2ba66	כי אתם חרוצים ונשארתם פה עד עכשיו - בעיות תקציביות להקים מאגר מידע		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e7dbe9ff9ac93c6c45bbc06d86064fcff2cb17565cbf6150785bbe4f767d00ad	אני רוצה להתמקד בעיקר במשפחות ברוכות הילדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
e7dc289267340c0819652506fd044e6e9c3e33e3e61bc2b4cb7e9a703bf861a7	אני לא חושב שהסאגה הזאת יכולה להימשך		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
e7e0dc54be038cd6bbce680bf16bd1994f09a16c606cd717dfeb48ec2f37a5f4	היא כבר היתה צריכה לקרות מזמן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
e7ecc7b9dc7ffbf0cc68b2e831a38b85aeb1681f5b862508a6a50d84a105ddad	ולא משקיעים בתעשייה אלא בשביל ספקולציות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
e7ef649568a63d9723912dd3bf60cb0aa904e9e047a6eadf353fd35d283f2cf4	הוא יפגע בוורידים והוא יביא לקריסתן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e7f06a06dcd588958eccf8402db9935d0138dd9c8a9292b09be3a959aa5d93ec	יש כאן בעצם מערכת של בעיות שאנחנו מכניסים מערכת בחירות מאוד גדולה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e7f8479ba98460b3717c4a5750c1ced3b545429b475e5276ec9340ac4ef6b438	ומשך הזמן שבו זכאי למשל מובטל לקבל דמי אבטלה הוא אחד הקטנים בעולם		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
e801e3bf5cdaede3abc366397e5af28e3747b4965e7de01ef435d3cbd0873578	רוכש הבניין עלול, חלילה, במועד קרוב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e8046864749b40aaf679d7c3c327fb9fa82d16129ce4bdb3f51fe28fe059f304	ואני עומד ומשתומם ולא מסוגל לקלוט		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
e804a4d0878b1ba825cede7adcc7099a712f6713bf693049e25a0e072de09953	"""כמו מס הכנסה, מע""מ וביטוח לאומי"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
e80a68ec7a8893c207547ff19a2a5a73512bf98b66e87407ecb7b85a00e0c94b	האמת היא שהעובדים הסוציאליים מנהלים מאבק הישרדות כבר מזמן		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc
e80e46c5b1263776e3a2ed1cf7cf7014c6a33c577b3b27bc766b97a371daea00	אין לי בעיה עם מי שחולה או לא בריא שיקבל הבטחת הכנסה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e81162025b782ea597667a5ca46216ea23ca728abdae0566fdca335604654d51	ישראלים די מתעבים את הקפה האמריקאי. הטעם שלו שרוף 		ציטוט עצמי
e81d26ef1dd2bb25dcad49d8b4dc90be3b2836a710c7fb81f5c473b54797c43f	אז אני לא צריך לחפש לתת לאנשים שכר דירה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e82035b3ba2952cfc392b430478f38e4f140594b328b59a1e93a1ad5680f94bf	גם באילת ובערים נוספות ברחבי הארץ		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
e824ee6801b3eb9a51de78cb529f19456f5b817cda701359d31a4933e80f9f07	נוהל שמזכיר תקופות אפלות ומשטרים חשוכים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
e8254548cfb16f13b3f4568fbf645b104bd50c8afecacf926aa6ab3da667bc6c	עשרים וארבעה באוקטובר אלפיים ושש בשעה ארבע		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129684.doc
e82bfd477dbe6a141b0c52804f5fdb6b8aa6263a29f0558d32f8d51f8307f41b	הכוונה היא שלאכול מצות בפסח זה חלק ממצוות התורה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8319db006cbd5a6289634df3239c6ad7a7d4c3642f55083857a77d2ce23d842	יש שם בלוק של כמה בניינים חדשים שנראים נהדר		ציטוט עצמי
e838f96af7868f29de7393cc8f59aa2f4c3fd9127a54c561595343c59000fa27	אלא בגלל חולשת העולם העומד מולה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129702.doc
e83ab0a144d7378abe382fc31288206fb4401852a514c49dc8b5fb8cba60fae1	אם קבע מתכנן היעדים שמשתתף מסוים סירב לעבוד בעבודה שאליה הופנה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e8443e9516773d34ca51182bf6d5640dcd705f10dd1c02c8938529b095718e77	לא בגבולות טבעיים כמו הירדן והים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129039.doc
e84a4666726e7b9e7d1aa3b27eeb2e0f3790ab00cbd5059c2e8e78db3cc2e1d1	זו אף זו כמו ניתנו במעמד סיני		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc
e84f7fcdc2962b6339fece2c1b06af596ad415dab65fdba4159d8e71672be78f	ב=שמונים ושניים אחוזיםשמונים ושלושה אחוזים; לוקסמבורג ובלגיה נמצאות לגמרי רחוק		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8613ce1a90012a97632b3f293d371129bd355d34c153b56d1a1fa9f98e38aaa	וגם לא הם, שאפשר לעשות שלום		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
e861f3d54b3b42031cd2734c702adbc780ae4ec25b23149fd251832ed2e2d074	אפילו כסף לנייר טואלט לא נשאר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_202977.doc
e8662bf0e6573bb7e7ee647d284ac6e97e436c0cbb8b211736d8621888e2b0fc	בעיות ביטחון עצומות נוצרות בגבול מצרים כתוצאה מההברחות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
e86e1428dc32ab5594ca4869308edfb7d048c82da7a8e73733286ce95dba7c68	אני סמוך ובטוח שתתייחס בחיוב להצעותי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e8803a1b147c0acadbd7eb3ebd4bcf31909e9a0de62d5cc293909871c1f0a664	אבל הוא רצה עוד מנת דם ועוד מנת דם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8828fade5f4952c3346c777da324e0e2e57de814ad7e16c0232904d22dfb211	שהיא אלף עד אלף וחמש מאות שקל		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e884cbb08d648cb71ae8262706d70a27eea781134d4f13e2105f2acacbeeef44	הוּא הֶחְלִיט לְתַקֵּן אֶת הַמַּצָּב, וְחִפֵּשׂ הִזְדַּמְּנוּת.		https://benyehuda.org/read/11765
e885fdf03526bcac72ba4f03e2d6b84b9ed74e21c40c864fdc44eeb97cbf2c33	שמשליכה הצדה מיעוטים עצומים שחיים בקרבנו		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc
e887f0cf59c4f4ba5792f022ffe803e27cc732c2853ee3fafad3b01456bb34fe	מתוך שמחה אלא מתוך אילוץ וכורח המציאות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8920b02832af865297be27878756032c0cf918a6dcec86a4cfab899e5060a93	אנחנו סברנו, וכך גם התקבלה החלטה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e89c2f1363db14c4769b382c069f83347c768c72287369c3c90ff40ab643bbc5	אם כי זה כלי לגיטימי לחלוטין		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
e89da6fe3ecf730a60e5c8538d331d8eb13135fd6c2785b7dee65f51ddd6bbd1	בְּרֹאשׁ־מְרוֹמִ֥ים עֲלֵי־דָ֑רֶךְ בֵּ֖ית נְתִיב֣וֹת נִצָּֽבָה׃		book of proverbs
e8a510a955014335719e9219fd3179b3724c1a99ffc4b28b9d3769bb4aadb67e	אף שבמהלך ההתפרעות לא הושלכו אבנים לעבר רחבת הכותל		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
e8a79ae60692e28cdf898deda00ba3c3be3429c7a16509074ddd11eb1b806cd2	וראינו שהבעיות הקשות שקורות בקהילת יהודי אתיופיה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e8aa53880fc8aff50d81e7632ff51812473b2f30fe8148c71c1858b101f9e348	לא בעיית הדיור ולא משבר הדיור ביישוביים הערביים זוכים לטיפול שיטתי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e8acb78b9e515f12dae4417cc2df89bd7dadbcd2ca1e29dd36b5dfce7cb7645a	ואני לא רואה שום סיבה שבעולם שלא		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e8af68efa7a8c4be35a2fef8edd35849c668fb247d9bd467ca3f305f436f516d	למה ייגרע אזור התעשייה הסמוך לחיפה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
e8b08a4c7a953f72e479bdd4e1dfec3cc08d8713fc511f5d4e1c289e8c87f815	וְיִמָּלְא֣וּ אֲסָמֶ֣יךָ שָׂבָ֑ע וְ֝תִיר֗וֹשׁ יְקָבֶ֥יךָ יִפְרֹֽצוּ׃ פ		book of proverbs
e8ba8c4aba793cbfaa9c0a80a43faf59b63811fd6922d8505e11e9697e83311d	והן גובות מהציבור אחד נקודה שמונה מיליארד שקל השתתפות עצמית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e8bab3754aa15b3eaa53b1f7a8c49f3226859f629835f6e0324da232e0f4a658	הפריפריה, אנשים מסורתיים, חלקם ממשפחות חלשות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8c52a4687934d8dfcc36f3ef1379958a8d0978ef3239cc8bc027d1ac3f3405b	החל מרמת בית-הספר וכלה ברמה הארצית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
e8c7baeceedffc02ac570652570699b3ffb6a2644f979d8a370534e28efa1d26	אני שאלתי מה זה קיפוח לטובה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc
e8c94c6d00de5bc017fff18b87f94c77e91f92455b123a4142b0b2206fbe7756	תהיה לו הכנסה נמוכה מקצבאות ילדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8c9e4801af3751b022c6e49b409ded9f5a314866afef4b7009b068e9cf04aee	זה חוזר שוב לעניין פוליטי ויסכימו או לא יסכימו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129113.doc
e8cbf588bfd80215a8eabb5fa5f64afba0b5f6e034964a77c493f437c78eecd3	"""זאת למרות השקעה בשיפוצים בסך שמונים מיליון ש""ח בשנת אלפיים"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e8dbc788c0d356679493ac1a22058bb6caea07a717dbe7e2156a2943081c18b8	רוֹאָה אֲנִי שֶׁבָּאֱמֶת מַרְגִּישׁ אַתָּה אֶת עַצְמְךָ כְּבָר עַל הַסַּף		Adapted from https://benyehuda.org/read/32580 (public domain)
e8dc83eed4c00b65b829597dfe75c6e6ff81a0ff0adbbf5db5e7186aaba44f52	רַק־בְּ֭זָדוֹן יִתֵּ֣ן מַצָּ֑ה וְאֶת־נ֖וֹעָצִ֣ים חָכְמָֽה׃		book of proverbs
e8e30aa17a8de0b3be1f1bb9cf1d7be836dc71c6964dc30f7f85e965939f603d	היו הרבה תוכניות אקדמיות בבן-גוריון		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e8e876755df469d419cbebd7757d2996dae3fe7864c72be7c82926002d0cb7a4	לראשונה מאז אלף תשע מאות חמישים ושמונה בוטל הפטור ביישובים המרוחקים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e8e9094b14d12b6568940ff02c6f087d8bf33d65c3e211984c76c6ede0fe7da5	יועברו לקרן זו מחצית מדמי ההבראה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e8f43e16081399b9ad0d38f3c37bc166581dbbb1a5cd6809eb79edaec29164c3	שהוא ממילא נובע משתי החלטות שכבר התקבלו		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e906b08380900e3491f3604d987abaf6a27d8f935f4a7854ef5a8b649d3de4fb	אם הארבעה הללו באים היום ואומרים: רבותי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
e916edf35c5d0074ebee0a5958a8aaacddb8295d7e7702fc4aeca38eaaf36bed	שהדרך שבה אנחנו הולכים ומערכת היחסים בינינו לבין הפלסטינים אינה יכולה להימשך		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e91af4eb1ae14529b41d7b336a98ecf229f86e86787dc59864ff7dcbbb0ea802	לא רק בתחום המדיני ולא רק בתחום הביטחוני		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e91d82e6f398a756458e57eb55596b35d30e3b2a469a82fc54d8c83da2ddb423	"""מהמחתרת בגטו הוא הצטרף לשורות האצ""ל במאבק לסילוק הכובש הבריטי"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175816.doc
e936079afe226e0f2fa17c6acfcbedf8475a6d7e0deeda387a7617d39e86598b	ראשי ארגון הסטודנטים ויושבי-ראש אגודות הסטודנטים מהמכללות ומהאוניברסיטאות בארץ		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e939d98e0b2e202690aa94073edcb2f56eb9fbd7beb0fbf7d1df409dbd73021c	וייאמר לזכותו, שאמר: בסדר, ביקורת, ביקורת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e93c53fe2e6b5fe941b57153143e1789e0e2b82ecbc3fc91c6f0bada0a583ce1	קצבאות הילדים הן לא רק תוספת הכנסה למשפחה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e94346b6bf82db3ba958949780304ffa4b47284f4f049f7ec2d65abd6c7a4379	הרשות הפלסטינית השתמשה בשטחים שהיא קיבלה לבנות מערכת טרור		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
e958a5ed1be4417d299389d59a6c7ebd6b20887bdfc768205c9a53349e5e116a	במיוחד בכל מה שקשור לטיפולים הרפואיים ברשות הפלסטינית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
e95a2cdb252c7867b205c7e2fbef98c35e44637eaeb8d13f1104ed8e0c541739	שלוש פעמים אמרתי את זה לִשלושה אנשים שונים.		ציטוט עצמי
e95b58d371b1caccfdeb3de9db7db51243fe1660a79f62018dd9f43774b99713	ממניעים ענייניים או משיקולים פנימיים פסולים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129039.doc
e9632fb412fcc53f695b62b67ff0bb7278a62f68393c9218cfecc1df0487f9b3	אני כותב משמע אני קיים, בפארפזה על דאקרט		ציטוט עצמי
e9755fb502f76b1427dc033795d9edb417568b48e91762c1886c6d0fbf4e52d5	כאשר נמצאים פערים גדולים בין ציון המגן לבין הציון בבחינת הבגרות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
e97871e7de14591880047c473507eb014e07cc2964e709e8d24300b09a8d1388	הוא נטמן בבית-הקברות היהודי העתיק בדמשק		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e9795344a1b09bf177acb90c5f46bd3d0a1876945c7cf2cfc730f38c81a2c75f	ובכלל זה תקנות הקשורות להסעת ילדים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e97ec5284f9573fd66d5b14d02fc1fbabe28160fb1f7b9e18f57d717255572f3	מהרגע שטענו כך השטח מוכרז כשטח שהוא במחלוקת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
e9803a3a2d81c3b04e7b3036fd8c8d3feb2c0923089e6b76938a9e2a95a87562	וגם הפער הוא לא סתם גדול		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc
e982d840ad8cb5c4c7c5192ba6af2c59f708321ded22de6dc81bd71cd1c69117	וודאי שאני לא רואה בזה סכנה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e9899b5fdb4933863564d07d584f73ad847c79b0ad505bf778c3f71a6d544dbd	העניין הוא שהכניסו כאן ציבור שלם להיסטריה מיותרת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e99ffcff527457e4ee3b4f8a01d9b8141c37d44dc5c583013e3943a16fff0fe1	וגם לעתים הוא יצירה מתריסה שיוצרת ויכוח		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181452.doc
